Benchmark,Time,CPU,Iterations,Optimization,Category
BM_ConditionalLoop,,1307.99,,-O2,Conditionals
BM_ConditionalLoop,,1231.88,,-O2,Conditionals
BM_ConditionalLoop,,1578.5,,-O2,Conditionals
BM_ConditionalLoop,,1222.64,,-O3,Conditionals
BM_ConditionalLoop,,1209.85,,-O3,Conditionals
BM_ConditionalLoop,,1288.2,,-O3,Conditionals
BM_ConditionalLoop,,1193.91,,-O3,Conditionals
BM_ConditionalLoop,,1203.72,,-O3,Conditionals
BM_ConditionalLoop,,1187.9,,-O3,Conditionals
BM_ConditionalLoop,,1218.54,,-O3,Conditionals
BM_ConditionalLoop,,1199.73,,-O3,Conditionals
BM_ConditionalLoop,,1218.93,,-O3,Conditionals
BM_ConditionalLoop,,1199.5,,-O3,Conditionals
BM_ConditionalLoop,,1266.54,,-O3,Conditionals
BM_ConditionalLoop,,1234.0,,-O3,Conditionals
BM_ConditionalLoop,,1319.7,,-O3,Conditionals
BM_ConditionalLoop,,1202.66,,-O3,Conditionals
BM_ConditionalLoop,,1191.75,,-O3,Conditionals
BM_ConditionalLoop,,1288.76,,-O3,Conditionals
BM_ConditionalLoop,,1250.07,,-O3,Conditionals
BM_ConditionalLoop,,1256.94,,-O3,Conditionals
BM_ConditionalLoop,,1232.89,,-O3,Conditionals
BM_ConditionalLoop,,1396.8,,-O3,Conditionals
BM_ConditionalLoop,,1202.98,,-O3,Conditionals
BM_ConditionalLoop,,1203.15,,-O3,Conditionals
BM_ConditionalLoop,,1195.4,,-O3,Conditionals
BM_ConditionalLoop,,1204.31,,-O3,Conditionals
BM_ConditionalLoop,,1249.75,,-O3,Conditionals
BM_ConditionalLoop,,1209.47,,-O3,Conditionals
BM_ConditionalLoop,,1197.45,,-O3,Conditionals
BM_ConditionalLoop,,1188.64,,-O3,Conditionals
BM_ConditionalLoop,,1210.83,,-O3,Conditionals
BM_ConditionalLoop,,1218.8,,-O3,Conditionals
BM_ConditionalLoop,,1286.08,,-O3,Conditionals
BM_ConditionalLoop,,1256.24,,-O3,Conditionals
BM_ConditionalLoop,,1203.93,,-O3,Conditionals
BM_ConditionalLoop,,1221.43,,-O3,Conditionals
BM_ConditionalLoop,,1279.96,,-O3,Conditionals
BM_ConditionalLoop,,1206.61,,-O3,Conditionals
BM_ConditionalLoop,,1194.67,,-O3,Conditionals
BM_ConditionalLoop,,1201.99,,-O3,Conditionals
BM_ConditionalLoop,,1203.73,,-O3,Conditionals
BM_ConditionalLoop,,1241.79,,-O3,Conditionals
BM_ConditionalLoop,,1256.02,,-O3,Conditionals
BM_ConditionalLoop,,1249.38,,-O3,Conditionals
BM_ConditionalLoop,,1222.63,,-O3,Conditionals
BM_ConditionalLoop,,1293.82,,-O3,Conditionals
BM_ConditionalLoop,,1205.15,,-O3,Conditionals
BM_ConditionalLoop,,1248.22,,-O3,Conditionals
BM_ConditionalLoop,,1231.81,,-O3,Conditionals
BM_ConditionalLoop,,1198.23,,-O3,Conditionals
BM_ConditionalLoop,,1321.04,,-O3,Conditionals
BM_ConditionalLoop,,1299.91,,-Ofast,Conditionals
BM_ConditionalLoop,,1248.56,,-Ofast,Conditionals
BM_ConditionalLoop,,1240.01,,-Ofast,Conditionals
BM_ConditionalLoop,,1240.75,,-Ofast,Conditionals
BM_ConditionalLoop,,1211.49,,-Ofast,Conditionals
BM_ConditionalLoop,,1236.18,,-Ofast,Conditionals
BM_ConditionalLoop,,1265.87,,-Ofast,Conditionals
BM_ConditionalLoop,,1306.12,,-Ofast,Conditionals
BM_ConditionalLoop,,1463.93,,-Ofast,Conditionals
BM_ConditionalLoop,,1522.27,,-Ofast,Conditionals
BM_ConditionalLoop,,1275.0,,-Ofast,Conditionals
BM_ConditionalLoop,,1263.39,,-Ofast,Conditionals
BM_ConditionalLoop,,1279.11,,-Ofast,Conditionals
BM_ConditionalLoop,,1198.72,,-Ofast,Conditionals
BM_ConditionalLoop,,1202.13,,-Ofast,Conditionals
BM_ConditionalLoop,,1187.21,,-Ofast,Conditionals
BM_ConditionalLoop,,1203.77,,-Ofast,Conditionals
BM_ConditionalLoop,,1281.22,,-Ofast,Conditionals
BM_ConditionalLoop,,1492.89,,-Ofast,Conditionals
BM_ConditionalLoop,,1196.26,,-Ofast,Conditionals
BM_ConditionalLoop,,1215.16,,-Ofast,Conditionals
BM_ConditionalLoop,,1205.86,,-Ofast,Conditionals
BM_ConditionalLoop,,1199.52,,-Ofast,Conditionals
BM_ConditionalLoop,,1275.26,,-Ofast,Conditionals
BM_ConditionalLoop,,1325.04,,-Ofast,Conditionals
BM_ConditionalLoop,,1327.46,,-Ofast,Conditionals
BM_ConditionalLoop,,1238.51,,-Ofast,Conditionals
BM_ConditionalLoop,,1211.04,,-Ofast,Conditionals
BM_ConditionalLoop,,1229.64,,-Ofast,Conditionals
BM_ConditionalLoop,,1204.05,,-Ofast,Conditionals
BM_ConditionalLoop,,1222.89,,-Ofast,Conditionals
BM_ConditionalLoop,,1194.69,,-Ofast,Conditionals
BM_ConditionalLoop,,1200.09,,-Ofast,Conditionals
BM_ConditionalLoop,,1315.66,,-Ofast,Conditionals
BM_ConditionalLoop,,1642.56,,-Ofast,Conditionals
BM_ConditionalLoop,,1196.01,,-Ofast,Conditionals
BM_ConditionalLoop,,1194.9,,-Ofast,Conditionals
BM_ConditionalLoop,,1232.75,,-Ofast,Conditionals
BM_ConditionalLoop,,1251.53,,-Ofast,Conditionals
BM_ConditionalLoop,,1259.84,,-Ofast,Conditionals
BM_ConditionalLoop,,1359.59,,-Ofast,Conditionals
BM_ConditionalLoop,,1244.43,,-Ofast,Conditionals
BM_ConditionalLoop,,1350.5,,-Ofast,Conditionals
BM_ConditionalLoop,,1192.71,,-Ofast,Conditionals
BM_ConditionalLoop,,1226.82,,-Ofast,Conditionals
BM_ConditionalLoop,,1207.13,,-Ofast,Conditionals
BM_ConditionalLoop,,1233.03,,-Ofast,Conditionals
BM_ConditionalLoop,,1256.34,,-Ofast,Conditionals
BM_ConditionalLoop,,1291.81,,-Ofast,Conditionals
BM_ConditionalLoop,,1673.54,,-Ofast,Conditionals
BM_NestedLoop,,74835.3,,-O0,NestedLoops
BM_NestedLoop,,74188.0,,-O0,NestedLoops
BM_NestedLoop,,74816.3,,-O0,NestedLoops
BM_NestedLoop,,77853.8,,-O0,NestedLoops
BM_NestedLoop,,75856.0,,-O0,NestedLoops
BM_NestedLoop,,75363.6,,-O0,NestedLoops
BM_NestedLoop,,75955.4,,-O0,NestedLoops
BM_NestedLoop,,77995.1,,-O0,NestedLoops
BM_NestedLoop,,77307.6,,-O0,NestedLoops
BM_NestedLoop,,75494.6,,-O0,NestedLoops
BM_NestedLoopTiled,,72520.7,,-O0,NestedLoops
BM_NestedLoopTiled,,72238.3,,-O0,NestedLoops
BM_NestedLoopTiled,,73634.2,,-O0,NestedLoops
BM_NestedLoopTiled,,72863.7,,-O0,NestedLoops
BM_NestedLoopTiled,,73003.6,,-O0,NestedLoops
BM_NestedLoopTiled,,72855.4,,-O0,NestedLoops
BM_NestedLoopTiled,,73784.5,,-O0,NestedLoops
BM_NestedLoopTiled,,73318.1,,-O0,NestedLoops
BM_NestedLoopTiled,,73403.1,,-O0,NestedLoops
BM_NestedLoopTiled,,75279.8,,-O0,NestedLoops
BM_NestedLoop,,74670.6,,-O0,NestedLoops
BM_NestedLoop,,75738.9,,-O0,NestedLoops
BM_NestedLoop,,79963.9,,-O0,NestedLoops
BM_NestedLoop,,75901.7,,-O0,NestedLoops
BM_NestedLoop,,82491.7,,-O0,NestedLoops
BM_NestedLoop,,75118.3,,-O0,NestedLoops
BM_NestedLoop,,74999.4,,-O0,NestedLoops
BM_NestedLoop,,74835.6,,-O0,NestedLoops
BM_NestedLoop,,74910.6,,-O0,NestedLoops
BM_NestedLoop,,74558.9,,-O0,NestedLoops
BM_NestedLoopTiled,,72258.5,,-O0,NestedLoops
BM_NestedLoopTiled,,71696.4,,-O0,NestedLoops
BM_NestedLoopTiled,,72593.8,,-O0,NestedLoops
BM_NestedLoopTiled,,71785.0,,-O0,NestedLoops
BM_NestedLoopTiled,,72242.0,,-O0,NestedLoops
BM_NestedLoopTiled,,72856.5,,-O0,NestedLoops
BM_NestedLoopTiled,,72262.7,,-O0,NestedLoops
BM_NestedLoopTiled,,76210.4,,-O0,NestedLoops
BM_NestedLoopTiled,,73889.6,,-O0,NestedLoops
BM_NestedLoopTiled,,76587.6,,-O0,NestedLoops
BM_NestedLoop,,76209.0,,-O0,NestedLoops
BM_NestedLoop,,74919.7,,-O0,NestedLoops
BM_NestedLoop,,74721.8,,-O0,NestedLoops
BM_NestedLoop,,75895.7,,-O0,NestedLoops
BM_NestedLoop,,76734.0,,-O0,NestedLoops
BM_NestedLoop,,79929.8,,-O0,NestedLoops
BM_NestedLoop,,79186.2,,-O0,NestedLoops
BM_NestedLoop,,80376.1,,-O0,NestedLoops
BM_NestedLoop,,74815.4,,-O0,NestedLoops
BM_NestedLoop,,74681.9,,-O0,NestedLoops
BM_NestedLoopTiled,,72511.2,,-O0,NestedLoops
BM_NestedLoopTiled,,81892.0,,-O0,NestedLoops
BM_NestedLoopTiled,,72462.6,,-O0,NestedLoops
BM_NestedLoopTiled,,72599.5,,-O0,NestedLoops
BM_NestedLoopTiled,,72670.1,,-O0,NestedLoops
BM_NestedLoopTiled,,72413.9,,-O0,NestedLoops
BM_NestedLoopTiled,,71846.0,,-O0,NestedLoops
BM_NestedLoopTiled,,73231.0,,-O0,NestedLoops
BM_NestedLoopTiled,,73972.7,,-O0,NestedLoops
BM_NestedLoopTiled,,75062.6,,-O0,NestedLoops
BM_NestedLoop,,74897.3,,-O0,NestedLoops
BM_NestedLoop,,75245.5,,-O0,NestedLoops
BM_NestedLoop,,74211.8,,-O0,NestedLoops
BM_NestedLoop,,75337.4,,-O0,NestedLoops
BM_NestedLoop,,75916.0,,-O0,NestedLoops
BM_NestedLoop,,74466.8,,-O0,NestedLoops
BM_NestedLoop,,74851.3,,-O0,NestedLoops
BM_NestedLoop,,74215.0,,-O0,NestedLoops
BM_NestedLoop,,74387.7,,-O0,NestedLoops
BM_NestedLoop,,76046.5,,-O0,NestedLoops
BM_NestedLoopTiled,,73736.8,,-O0,NestedLoops
BM_NestedLoopTiled,,73536.8,,-O0,NestedLoops
BM_NestedLoopTiled,,72090.0,,-O0,NestedLoops
BM_NestedLoopTiled,,78148.9,,-O0,NestedLoops
BM_NestedLoopTiled,,72983.7,,-O0,NestedLoops
BM_NestedLoopTiled,,73440.0,,-O0,NestedLoops
BM_NestedLoopTiled,,74627.4,,-O0,NestedLoops
BM_NestedLoopTiled,,78217.9,,-O0,NestedLoops
BM_NestedLoopTiled,,75648.9,,-O0,NestedLoops
BM_NestedLoopTiled,,73470.0,,-O0,NestedLoops
BM_NestedLoop,,75879.0,,-O0,NestedLoops
BM_NestedLoop,,75411.8,,-O0,NestedLoops
BM_NestedLoop,,75374.2,,-O0,NestedLoops
BM_NestedLoop,,78339.2,,-O0,NestedLoops
BM_NestedLoop,,129811.0,,-O0,NestedLoops
BM_NestedLoop,,80862.9,,-O0,NestedLoops
BM_NestedLoop,,80778.0,,-O0,NestedLoops
BM_NestedLoop,,92545.7,,-O0,NestedLoops
BM_NestedLoop,,78536.6,,-O0,NestedLoops
BM_NestedLoop,,88333.3,,-O0,NestedLoops
BM_NestedLoopTiled,,72289.1,,-O0,NestedLoops
BM_NestedLoopTiled,,71776.2,,-O0,NestedLoops
BM_NestedLoopTiled,,71710.4,,-O0,NestedLoops
BM_NestedLoopTiled,,71501.0,,-O0,NestedLoops
BM_NestedLoopTiled,,72015.5,,-O0,NestedLoops
BM_NestedLoopTiled,,71522.3,,-O0,NestedLoops
BM_NestedLoopTiled,,73153.9,,-O0,NestedLoops
BM_NestedLoopTiled,,71877.7,,-O0,NestedLoops
BM_NestedLoopTiled,,72230.6,,-O0,NestedLoops
BM_NestedLoopTiled,,71728.5,,-O0,NestedLoops
BM_NestedLoop,,0.598118,,-O2,NestedLoops
BM_NestedLoop,,0.598792,,-O2,NestedLoops
BM_NestedLoop,,0.672113,,-O2,NestedLoops
BM_NestedLoop,,0.600698,,-O2,NestedLoops
BM_NestedLoop,,0.577331,,-O2,NestedLoops
BM_NestedLoop,,0.600782,,-O2,NestedLoops
BM_NestedLoop,,0.574826,,-O2,NestedLoops
BM_NestedLoop,,0.553556,,-O2,NestedLoops
BM_NestedLoop,,0.55535,,-O2,NestedLoops
BM_NestedLoop,,0.547132,,-O2,NestedLoops
BM_NestedLoopTiled,,573.714,,-O2,NestedLoops
BM_NestedLoopTiled,,545.403,,-O2,NestedLoops
BM_NestedLoopTiled,,571.087,,-O2,NestedLoops
BM_NestedLoopTiled,,541.07,,-O2,NestedLoops
BM_NestedLoopTiled,,592.175,,-O2,NestedLoops
BM_NestedLoopTiled,,516.668,,-O2,NestedLoops
BM_NestedLoopTiled,,514.942,,-O2,NestedLoops
BM_NestedLoopTiled,,522.89,,-O2,NestedLoops
BM_NestedLoopTiled,,520.721,,-O2,NestedLoops
BM_NestedLoopTiled,,564.474,,-O2,NestedLoops
BM_NestedLoop,,0.573481,,-O2,NestedLoops
BM_NestedLoop,,0.558722,,-O2,NestedLoops
BM_NestedLoop,,0.571436,,-O2,NestedLoops
BM_NestedLoop,,0.579884,,-O2,NestedLoops
BM_NestedLoop,,0.601619,,-O2,NestedLoops
BM_NestedLoop,,0.629143,,-O2,NestedLoops
BM_NestedLoop,,0.593646,,-O2,NestedLoops
BM_NestedLoop,,0.640633,,-O2,NestedLoops
BM_NestedLoop,,0.583113,,-O2,NestedLoops
BM_NestedLoop,,0.55468,,-O2,NestedLoops
BM_NestedLoopTiled,,528.203,,-O2,NestedLoops
BM_NestedLoopTiled,,507.138,,-O2,NestedLoops
BM_NestedLoopTiled,,546.074,,-O2,NestedLoops
BM_NestedLoopTiled,,519.95,,-O2,NestedLoops
BM_NestedLoopTiled,,522.349,,-O2,NestedLoops
BM_NestedLoopTiled,,517.263,,-O2,NestedLoops
BM_NestedLoopTiled,,534.71,,-O2,NestedLoops
BM_NestedLoopTiled,,523.702,,-O2,NestedLoops
BM_NestedLoopTiled,,515.464,,-O2,NestedLoops
BM_NestedLoopTiled,,560.896,,-O2,NestedLoops
BM_NestedLoop,,0.70502,,-O2,NestedLoops
BM_NestedLoop,,0.730578,,-O2,NestedLoops
BM_NestedLoop,,0.648283,,-O2,NestedLoops
BM_NestedLoop,,0.708119,,-O2,NestedLoops
BM_NestedLoop,,0.743469,,-O2,NestedLoops
BM_NestedLoop,,0.688096,,-O2,NestedLoops
BM_NestedLoop,,0.653159,,-O2,NestedLoops
BM_NestedLoop,,0.619707,,-O2,NestedLoops
BM_NestedLoop,,0.581038,,-O2,NestedLoops
BM_NestedLoop,,0.543625,,-O2,NestedLoops
BM_NestedLoopTiled,,514.391,,-O2,NestedLoops
BM_NestedLoopTiled,,514.87,,-O2,NestedLoops
BM_NestedLoopTiled,,515.2,,-O2,NestedLoops
BM_NestedLoopTiled,,537.699,,-O2,NestedLoops
BM_NestedLoopTiled,,519.562,,-O2,NestedLoops
BM_NestedLoopTiled,,516.253,,-O2,NestedLoops
BM_NestedLoopTiled,,521.194,,-O2,NestedLoops
BM_NestedLoopTiled,,521.846,,-O2,NestedLoops
BM_NestedLoopTiled,,519.484,,-O2,NestedLoops
BM_NestedLoopTiled,,509.102,,-O2,NestedLoops
BM_NestedLoop,,0.594884,,-O2,NestedLoops
BM_NestedLoop,,0.613992,,-O2,NestedLoops
BM_NestedLoop,,0.614196,,-O2,NestedLoops
BM_NestedLoop,,0.690488,,-O2,NestedLoops
BM_NestedLoop,,0.631578,,-O2,NestedLoops
BM_NestedLoop,,0.598702,,-O2,NestedLoops
BM_NestedLoop,,0.580347,,-O2,NestedLoops
BM_NestedLoop,,0.561886,,-O2,NestedLoops
BM_NestedLoop,,0.588589,,-O2,NestedLoops
BM_NestedLoop,,0.562035,,-O2,NestedLoops
BM_NestedLoopTiled,,552.177,,-O2,NestedLoops
BM_NestedLoopTiled,,567.959,,-O2,NestedLoops
BM_NestedLoopTiled,,540.329,,-O2,NestedLoops
BM_NestedLoopTiled,,512.675,,-O2,NestedLoops
BM_NestedLoopTiled,,557.6,,-O2,NestedLoops
BM_NestedLoopTiled,,522.941,,-O2,NestedLoops
BM_NestedLoopTiled,,565.33,,-O2,NestedLoops
BM_NestedLoopTiled,,506.152,,-O2,NestedLoops
BM_NestedLoopTiled,,511.934,,-O2,NestedLoops
BM_NestedLoopTiled,,511.075,,-O2,NestedLoops
BM_NestedLoop,,0.550482,,-O2,NestedLoops
BM_NestedLoop,,0.564664,,-O2,NestedLoops
BM_NestedLoop,,0.543545,,-O2,NestedLoops
BM_NestedLoop,,0.545652,,-O2,NestedLoops
BM_NestedLoop,,0.621475,,-O2,NestedLoops
BM_NestedLoop,,0.585524,,-O2,NestedLoops
BM_NestedLoop,,0.547533,,-O2,NestedLoops
BM_NestedLoop,,0.553032,,-O2,NestedLoops
BM_NestedLoop,,0.563239,,-O2,NestedLoops
BM_NestedLoop,,0.57984,,-O2,NestedLoops
BM_NestedLoopTiled,,510.445,,-O2,NestedLoops
BM_NestedLoopTiled,,550.664,,-O2,NestedLoops
BM_NestedLoopTiled,,522.632,,-O2,NestedLoops
BM_NestedLoopTiled,,550.312,,-O2,NestedLoops
BM_NestedLoopTiled,,524.842,,-O2,NestedLoops
BM_NestedLoopTiled,,568.767,,-O2,NestedLoops
BM_NestedLoopTiled,,516.284,,-O2,NestedLoops
BM_NestedLoopTiled,,512.383,,-O2,NestedLoops
BM_NestedLoopTiled,,506.319,,-O2,NestedLoops
BM_NestedLoopTiled,,512.811,,-O2,NestedLoops
BM_NestedLoop,,0.600861,,-O3,NestedLoops
BM_NestedLoop,,0.6085,,-O3,NestedLoops
BM_NestedLoop,,0.613705,,-O3,NestedLoops
BM_NestedLoop,,0.760231,,-O3,NestedLoops
BM_NestedLoop,,0.679085,,-O3,NestedLoops
BM_NestedLoop,,0.627047,,-O3,NestedLoops
BM_NestedLoop,,0.609592,,-O3,NestedLoops
BM_NestedLoop,,0.578674,,-O3,NestedLoops
BM_NestedLoop,,0.555549,,-O3,NestedLoops
BM_NestedLoop,,0.592191,,-O3,NestedLoops
BM_NestedLoopTiled,,568.136,,-O3,NestedLoops
BM_NestedLoopTiled,,548.179,,-O3,NestedLoops
BM_NestedLoopTiled,,518.932,,-O3,NestedLoops
BM_NestedLoopTiled,,519.103,,-O3,NestedLoops
BM_NestedLoopTiled,,535.902,,-O3,NestedLoops
BM_NestedLoopTiled,,549.7,,-O3,NestedLoops
BM_NestedLoopTiled,,565.932,,-O3,NestedLoops
BM_NestedLoopTiled,,515.863,,-O3,NestedLoops
BM_NestedLoopTiled,,518.521,,-O3,NestedLoops
BM_NestedLoopTiled,,509.783,,-O3,NestedLoops
BM_NestedLoop,,0.573718,,-O3,NestedLoops
BM_NestedLoop,,0.578922,,-O3,NestedLoops
BM_NestedLoop,,0.553781,,-O3,NestedLoops
BM_NestedLoop,,0.622701,,-O3,NestedLoops
BM_NestedLoop,,0.578982,,-O3,NestedLoops
BM_NestedLoop,,0.591001,,-O3,NestedLoops
BM_NestedLoop,,0.553937,,-O3,NestedLoops
BM_NestedLoop,,0.566454,,-O3,NestedLoops
BM_NestedLoop,,0.583119,,-O3,NestedLoops
BM_NestedLoop,,0.58241,,-O3,NestedLoops
BM_NestedLoopTiled,,594.988,,-O3,NestedLoops
BM_NestedLoopTiled,,512.7,,-O3,NestedLoops
BM_NestedLoopTiled,,506.983,,-O3,NestedLoops
BM_NestedLoopTiled,,523.113,,-O3,NestedLoops
BM_NestedLoopTiled,,574.267,,-O3,NestedLoops
BM_NestedLoopTiled,,518.758,,-O3,NestedLoops
BM_NestedLoopTiled,,615.884,,-O3,NestedLoops
BM_NestedLoopTiled,,552.288,,-O3,NestedLoops
BM_NestedLoopTiled,,556.155,,-O3,NestedLoops
BM_NestedLoopTiled,,541.599,,-O3,NestedLoops
BM_NestedLoop,,0.557856,,-O3,NestedLoops
BM_NestedLoop,,0.561099,,-O3,NestedLoops
BM_NestedLoop,,0.543711,,-O3,NestedLoops
BM_NestedLoop,,0.570533,,-O3,NestedLoops
BM_NestedLoop,,0.606401,,-O3,NestedLoops
BM_NestedLoop,,0.54902,,-O3,NestedLoops
BM_NestedLoop,,0.549358,,-O3,NestedLoops
BM_NestedLoop,,0.577571,,-O3,NestedLoops
BM_NestedLoop,,0.601926,,-O3,NestedLoops
BM_NestedLoop,,0.585662,,-O3,NestedLoops
BM_NestedLoopTiled,,506.497,,-O3,NestedLoops
BM_NestedLoopTiled,,506.07,,-O3,NestedLoops
BM_NestedLoopTiled,,557.054,,-O3,NestedLoops
BM_NestedLoopTiled,,512.156,,-O3,NestedLoops
BM_NestedLoopTiled,,540.48,,-O3,NestedLoops
BM_NestedLoopTiled,,553.687,,-O3,NestedLoops
BM_NestedLoopTiled,,507.015,,-O3,NestedLoops
BM_NestedLoopTiled,,520.55,,-O3,NestedLoops
BM_NestedLoopTiled,,524.087,,-O3,NestedLoops
BM_NestedLoopTiled,,535.188,,-O3,NestedLoops
BM_NestedLoop,,0.58844,,-O3,NestedLoops
BM_NestedLoop,,0.549735,,-O3,NestedLoops
BM_NestedLoop,,0.595552,,-O3,NestedLoops
BM_NestedLoop,,0.593309,,-O3,NestedLoops
BM_NestedLoop,,0.671996,,-O3,NestedLoops
BM_NestedLoop,,0.566391,,-O3,NestedLoops
BM_NestedLoop,,0.541941,,-O3,NestedLoops
BM_NestedLoop,,0.550394,,-O3,NestedLoops
BM_NestedLoop,,0.595917,,-O3,NestedLoops
BM_NestedLoop,,0.656585,,-O3,NestedLoops
BM_NestedLoopTiled,,503.318,,-O3,NestedLoops
BM_NestedLoopTiled,,512.565,,-O3,NestedLoops
BM_NestedLoopTiled,,513.843,,-O3,NestedLoops
BM_NestedLoopTiled,,539.823,,-O3,NestedLoops
BM_NestedLoopTiled,,565.539,,-O3,NestedLoops
BM_NestedLoopTiled,,526.575,,-O3,NestedLoops
BM_NestedLoopTiled,,505.602,,-O3,NestedLoops
BM_NestedLoopTiled,,502.739,,-O3,NestedLoops
BM_NestedLoopTiled,,521.552,,-O3,NestedLoops
BM_NestedLoopTiled,,508.273,,-O3,NestedLoops
BM_NestedLoop,,0.588794,,-O3,NestedLoops
BM_NestedLoop,,0.550743,,-O3,NestedLoops
BM_NestedLoop,,0.548751,,-O3,NestedLoops
BM_NestedLoop,,0.577404,,-O3,NestedLoops
BM_NestedLoop,,0.563533,,-O3,NestedLoops
BM_NestedLoop,,0.549384,,-O3,NestedLoops
BM_NestedLoop,,0.612912,,-O3,NestedLoops
BM_NestedLoop,,0.579918,,-O3,NestedLoops
BM_NestedLoop,,0.557581,,-O3,NestedLoops
BM_NestedLoop,,0.615186,,-O3,NestedLoops
BM_NestedLoopTiled,,512.371,,-O3,NestedLoops
BM_NestedLoopTiled,,518.736,,-O3,NestedLoops
BM_NestedLoopTiled,,546.403,,-O3,NestedLoops
BM_NestedLoopTiled,,552.384,,-O3,NestedLoops
BM_NestedLoopTiled,,527.859,,-O3,NestedLoops
BM_NestedLoopTiled,,505.878,,-O3,NestedLoops
BM_NestedLoopTiled,,520.406,,-O3,NestedLoops
BM_NestedLoopTiled,,522.826,,-O3,NestedLoops
BM_NestedLoopTiled,,573.537,,-O3,NestedLoops
BM_NestedLoopTiled,,514.792,,-O3,NestedLoops
BM_NestedLoop,,1.16162,,-Ofast,NestedLoops
BM_NestedLoop,,1.17122,,-Ofast,NestedLoops
BM_NestedLoop,,1.10953,,-Ofast,NestedLoops
BM_NestedLoop,,1.19683,,-Ofast,NestedLoops
BM_NestedLoop,,1.11106,,-Ofast,NestedLoops
BM_NestedLoop,,1.23083,,-Ofast,NestedLoops
BM_NestedLoop,,1.12571,,-Ofast,NestedLoops
BM_NestedLoop,,1.17236,,-Ofast,NestedLoops
BM_NestedLoop,,1.10353,,-Ofast,NestedLoops
BM_NestedLoop,,1.14742,,-Ofast,NestedLoops
BM_NestedLoopTiled,,506.822,,-Ofast,NestedLoops
BM_NestedLoopTiled,,534.483,,-Ofast,NestedLoops
BM_NestedLoopTiled,,639.611,,-Ofast,NestedLoops
BM_NestedLoopTiled,,506.298,,-Ofast,NestedLoops
BM_NestedLoopTiled,,596.223,,-Ofast,NestedLoops
BM_NestedLoopTiled,,557.389,,-Ofast,NestedLoops
BM_NestedLoopTiled,,535.708,,-Ofast,NestedLoops
BM_NestedLoopTiled,,517.335,,-Ofast,NestedLoops
BM_NestedLoopTiled,,521.459,,-Ofast,NestedLoops
BM_NestedLoopTiled,,537.614,,-Ofast,NestedLoops
BM_NestedLoop,,1.23831,,-Ofast,NestedLoops
BM_NestedLoop,,1.11834,,-Ofast,NestedLoops
BM_NestedLoop,,1.10848,,-Ofast,NestedLoops
BM_NestedLoop,,1.14458,,-Ofast,NestedLoops
BM_NestedLoop,,1.09748,,-Ofast,NestedLoops
BM_NestedLoop,,1.09026,,-Ofast,NestedLoops
BM_NestedLoop,,1.14396,,-Ofast,NestedLoops
BM_NestedLoop,,1.08984,,-Ofast,NestedLoops
BM_NestedLoop,,1.12988,,-Ofast,NestedLoops
BM_NestedLoop,,1.32258,,-Ofast,NestedLoops
BM_NestedLoopTiled,,501.917,,-Ofast,NestedLoops
BM_NestedLoopTiled,,508.944,,-Ofast,NestedLoops
BM_NestedLoopTiled,,582.267,,-Ofast,NestedLoops
BM_NestedLoopTiled,,575.081,,-Ofast,NestedLoops
BM_NestedLoopTiled,,537.729,,-Ofast,NestedLoops
BM_NestedLoopTiled,,537.057,,-Ofast,NestedLoops
BM_NestedLoopTiled,,519.304,,-Ofast,NestedLoops
BM_NestedLoopTiled,,525.44,,-Ofast,NestedLoops
BM_NestedLoopTiled,,543.699,,-Ofast,NestedLoops
BM_NestedLoopTiled,,527.178,,-Ofast,NestedLoops
BM_NestedLoop,,1.11477,,-Ofast,NestedLoops
BM_NestedLoop,,1.12485,,-Ofast,NestedLoops
BM_NestedLoop,,1.09104,,-Ofast,NestedLoops
BM_NestedLoop,,1.1021,,-Ofast,NestedLoops
BM_NestedLoop,,1.10873,,-Ofast,NestedLoops
BM_NestedLoop,,1.13301,,-Ofast,NestedLoops
BM_NestedLoop,,1.0984,,-Ofast,NestedLoops
BM_NestedLoop,,1.10239,,-Ofast,NestedLoops
BM_NestedLoop,,1.08985,,-Ofast,NestedLoops
BM_NestedLoop,,1.10345,,-Ofast,NestedLoops
BM_NestedLoopTiled,,506.815,,-Ofast,NestedLoops
BM_NestedLoopTiled,,505.312,,-Ofast,NestedLoops
BM_NestedLoopTiled,,508.772,,-Ofast,NestedLoops
BM_NestedLoopTiled,,536.342,,-Ofast,NestedLoops
BM_NestedLoopTiled,,550.962,,-Ofast,NestedLoops
BM_NestedLoopTiled,,527.34,,-Ofast,NestedLoops
BM_NestedLoopTiled,,526.085,,-Ofast,NestedLoops
BM_NestedLoopTiled,,520.867,,-Ofast,NestedLoops
BM_NestedLoopTiled,,523.927,,-Ofast,NestedLoops
BM_NestedLoopTiled,,555.055,,-Ofast,NestedLoops
BM_NestedLoop,,1.18728,,-Ofast,NestedLoops
BM_NestedLoop,,1.11708,,-Ofast,NestedLoops
BM_NestedLoop,,1.22979,,-Ofast,NestedLoops
BM_NestedLoop,,1.24302,,-Ofast,NestedLoops
BM_NestedLoop,,1.11692,,-Ofast,NestedLoops
BM_NestedLoop,,1.25923,,-Ofast,NestedLoops
BM_NestedLoop,,1.17842,,-Ofast,NestedLoops
BM_NestedLoop,,1.12326,,-Ofast,NestedLoops
BM_NestedLoop,,1.09181,,-Ofast,NestedLoops
BM_NestedLoop,,1.11017,,-Ofast,NestedLoops
